"LOCATION","Country","INDICATOR","Indicator","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CZE","Czechia","RHHGDI_INDEX","Real household gross disposable income per capita","A","Annual","2010","2010","IDX","Index","0","Units",,,103.06,,
"CZE","Czechia","RHHGDI_INDEX","Real household gross disposable income per capita","A","Annual","2011","2011","IDX","Index","0","Units",,,102.29,,
"CZE","Czechia","RHHGDI_INDEX","Real household gross disposable income per capita","A","Annual","2012","2012","IDX","Index","0","Units",,,101.43,,
"CZE","Czechia","RHHGDI_INDEX","Real household gross disposable income per capita","A","Annual","2013","2013","IDX","Index","0","Units",,,100.94,,
"CZE","Czechia","RHHGDI_INDEX","Real household gross disposable income per capita","A","Annual","2014","2014","IDX","Index","0","Units",,,103.42,,
"CZE","Czechia","RHHGDI_INDEX","Real household gross disposable income per capita","A","Annual","2015","2015","IDX","Index","0","Units",,,107.01,,
"CZE","Czechia","RHHGDI_INDEX","Real household gross disposable income per capita","A","Annual","2016","2016","IDX","Index","0","Units",,,110.05,,
"CZE","Czechia","RHHGDI_INDEX","Real household gross disposable income per capita","A","Annual","2017","2017","IDX","Index","0","Units",,,114.87,,
"CZE","Czechia","RHHGDI_INDEX","Real household gross disposable income per capita","A","Annual","2018","2018","IDX","Index","0","Units",,,119.09,,
"CZE","Czechia","RHHGDI_INDEX","Real household gross disposable income per capita","A","Annual","2019","2019","IDX","Index","0","Units",,,122.99,,
"CZE","Czechia","RHHGDI_INDEX","Real household gross disposable income per capita","A","Annual","2020","2020","IDX","Index","0","Units",,,122.26,,
"CZE","Czechia","RHHGDI_INDEX","Real household gross disposable income per capita","A","Annual","2021","2021","IDX","Index","0","Units",,,127.53,,
"CZE","Czechia","RHHGDI_INDEX","Real household gross disposable income per capita","A","Annual","2022","2022","IDX","Index","0","Units",,,122.89,,
"GBR","United Kingdom","ENDT","Household indebtedness ratio","A","Annual","2007","2007","PC","Percentage","0","Units",,,165.49,,
"GBR","United Kingdom","ENDT","Household indebtedness ratio","A","Annual","2008","2008","PC","Percentage","0","Units",,,163.67,,
"GBR","United Kingdom","ENDT","Household indebtedness ratio","A","Annual","2009","2009","PC","Percentage","0","Units",,,158.94,,
"GBR","United Kingdom","ENDT","Household indebtedness ratio","A","Annual","2010","2010","PC","Percentage","0","Units",,,155.49,,
"GBR","United Kingdom","ENDT","Household indebtedness ratio","A","Annual","2011","2011","PC","Percentage","0","Units",,,154.13,,
"GBR","United Kingdom","ENDT","Household indebtedness ratio","A","Annual","2012","2012","PC","Percentage","0","Units",,,149.98,,
"GBR","United Kingdom","ENDT","Household indebtedness ratio","A","Annual","2013","2013","PC","Percentage","0","Units",,,146.47,,
"GBR","United Kingdom","ENDT","Household indebtedness ratio","A","Annual","2014","2014","PC","Percentage","0","Units",,,146.17,,
"GBR","United Kingdom","ENDT","Household indebtedness ratio","A","Annual","2015","2015","PC","Percentage","0","Units",,,141.99,,
"GBR","United Kingdom","ENDT","Household indebtedness ratio","A","Annual","2016","2016","PC","Percentage","0","Units",,,144.53,,
"GBR","United Kingdom","ENDT","Household indebtedness ratio","A","Annual","2017","2017","PC","Percentage","0","Units",,,144.87,,
"GBR","United Kingdom","ENDT","Household indebtedness ratio","A","Annual","2018","2018","PC","Percentage","0","Units",,,142.23,,
"GBR","United Kingdom","ENDT","Household indebtedness ratio","A","Annual","2019","2019","PC","Percentage","0","Units",,,139.91,,
"GBR","United Kingdom","ENDT","Household indebtedness ratio","A","Annual","2020","2020","PC","Percentage","0","Units",,,143.79,,
"GBR","United Kingdom","ENDT","Household indebtedness ratio","A","Annual","2021","2021","PC","Percentage","0","Units",,,140.89,,
"GBR","United Kingdom","ENDT","Household indebtedness ratio","A","Annual","2022","2022","PC","Percentage","0","Units",,,136.57,,
"CHL","Chile","ENDT","Household indebtedness ratio","A","Annual","2007","2007","PC","Percentage","0","Units",,,58.9,,
"CHL","Chile","ENDT","Household indebtedness ratio","A","Annual","2008","2008","PC","Percentage","0","Units",,,59.12,,
"CHL","Chile","ENDT","Household indebtedness ratio","A","Annual","2009","2009","PC","Percentage","0","Units",,,61.4,,
"CHL","Chile","ENDT","Household indebtedness ratio","A","Annual","2010","2010","PC","Percentage","0","Units",,,60.29,,
"CHL","Chile","ENDT","Household indebtedness ratio","A","Annual","2011","2011","PC","Percentage","0","Units",,,60.1,,
"CHL","Chile","ENDT","Household indebtedness ratio","A","Annual","2012","2012","PC","Percentage","0","Units",,,58.77,,
"CHL","Chile","ENDT","Household indebtedness ratio","A","Annual","2013","2013","PC","Percentage","0","Units",,,60.78,,
"CHL","Chile","ENDT","Household indebtedness ratio","A","Annual","2014","2014","PC","Percentage","0","Units",,,64.19,,
"CHL","Chile","ENDT","Household indebtedness ratio","A","Annual","2015","2015","PC","Percentage","0","Units",,,67.94,,
"CHL","Chile","ENDT","Household indebtedness ratio","A","Annual","2016","2016","PC","Percentage","0","Units",,,68.54,,
"CHL","Chile","ENDT","Household indebtedness ratio","A","Annual","2017","2017","PC","Percentage","0","Units",,,72.7,,
"CHL","Chile","ENDT","Household indebtedness ratio","A","Annual","2018","2018","PC","Percentage","0","Units",,,75.95,,
"CHL","Chile","ENDT","Household indebtedness ratio","A","Annual","2019","2019","PC","Percentage","0","Units",,,78.32,,
"CHL","Chile","ENDT","Household indebtedness ratio","A","Annual","2020","2020","PC","Percentage","0","Units",,,69.58,,
"CHL","Chile","ENDT","Household indebtedness ratio","A","Annual","2021","2021","PC","Percentage","0","Units",,,67.4,,
"CHL","Chile","ENDT","Household indebtedness ratio","A","Annual","2022","2022","PC","Percentage","0","Units",,,81.66,,
"CZE","Czechia","COCONF","Consumer confidence","A","Annual","2007","2007","IDX","Index","0","Units",,,101.22,,
"CZE","Czechia","COCONF","Consumer confidence","A","Annual","2008","2008","IDX","Index","0","Units",,,100.14,,
"CZE","Czechia","COCONF","Consumer confidence","A","Annual","2009","2009","IDX","Index","0","Units",,,99.37,,
"CZE","Czechia","COCONF","Consumer confidence","A","Annual","2010","2010","IDX","Index","0","Units",,,99.55,,
"CZE","Czechia","COCONF","Consumer confidence","A","Annual","2011","2011","IDX","Index","0","Units",,,97.61,,
"CZE","Czechia","COCONF","Consumer confidence","A","Annual","2012","2012","IDX","Index","0","Units",,,96.54,,
"CZE","Czechia","COCONF","Consumer confidence","A","Annual","2013","2013","IDX","Index","0","Units",,,98.62,,
"CZE","Czechia","COCONF","Consumer confidence","A","Annual","2014","2014","IDX","Index","0","Units",,,101.05,,
"CZE","Czechia","COCONF","Consumer confidence","A","Annual","2015","2015","IDX","Index","0","Units",,,102.23,,
"CZE","Czechia","COCONF","Consumer confidence","A","Annual","2016","2016","IDX","Index","0","Units",,,102.7,,
"CZE","Czechia","COCONF","Consumer confidence","A","Annual","2017","2017","IDX","Index","0","Units",,,103.1,,
"CZE","Czechia","COCONF","Consumer confidence","A","Annual","2018","2018","IDX","Index","0","Units",,,103.65,,
"CZE","Czechia","COCONF","Consumer confidence","A","Annual","2019","2019","IDX","Index","0","Units",,,102.94,,
"CZE","Czechia","COCONF","Consumer confidence","A","Annual","2020","2020","IDX","Index","0","Units",,,100.56,,
"CZE","Czechia","COCONF","Consumer confidence","A","Annual","2021","2021","IDX","Index","0","Units",,,100.43,,
"CZE","Czechia","COCONF","Consumer confidence","A","Annual","2022","2022","IDX","Index","0","Units",,,96.59,,
"SVN","Slovenia","RGDP","GDP per capita, growth rate compared to previous quarter","A","Annual","2008","2008","GRWH","Growth rate","0","Units",,,3.35,,
"SVN","Slovenia","RGDP","GDP per capita, growth rate compared to previous quarter","A","Annual","2009","2009","GRWH","Growth rate","0","Units",,,-8.44,,
"SVN","Slovenia","RGDP","GDP per capita, growth rate compared to previous quarter","A","Annual","2010","2010","GRWH","Growth rate","0","Units",,,0.99,,
"SVN","Slovenia","RGDP","GDP per capita, growth rate compared to previous quarter","A","Annual","2011","2011","GRWH","Growth rate","0","Units",,,0.66,,
"SVN","Slovenia","RGDP","GDP per capita, growth rate compared to previous quarter","A","Annual","2012","2012","GRWH","Growth rate","0","Units",,,-2.83,,
"SVN","Slovenia","RGDP","GDP per capita, growth rate compared to previous quarter","A","Annual","2013","2013","GRWH","Growth rate","0","Units",,,-1.16,,
"SVN","Slovenia","RGDP","GDP per capita, growth rate compared to previous quarter","A","Annual","2014","2014","GRWH","Growth rate","0","Units",,,2.66,,
"SVN","Slovenia","RGDP","GDP per capita, growth rate compared to previous quarter","A","Annual","2015","2015","GRWH","Growth rate","0","Units",,,2.14,,
"SVN","Slovenia","RGDP","GDP per capita, growth rate compared to previous quarter","A","Annual","2016","2016","GRWH","Growth rate","0","Units",,,3.13,,
"SVN","Slovenia","RGDP","GDP per capita, growth rate compared to previous quarter","A","Annual","2017","2017","GRWH","Growth rate","0","Units",,,4.76,,
"SVN","Slovenia","RGDP","GDP per capita, growth rate compared to previous quarter","A","Annual","2018","2018","GRWH","Growth rate","0","Units",,,4.14,,
"SVN","Slovenia","RGDP","GDP per capita, growth rate compared to previous quarter","A","Annual","2019","2019","GRWH","Growth rate","0","Units",,,2.68,,
"SVN","Slovenia","RGDP","GDP per capita, growth rate compared to previous quarter","A","Annual","2020","2020","GRWH","Growth rate","0","Units",,,-4.87,,
"SVN","Slovenia","RGDP","GDP per capita, growth rate compared to previous quarter","A","Annual","2021","2021","GRWH","Growth rate","0","Units",,,7.98,,
"SVN","Slovenia","RGDP","GDP per capita, growth rate compared to previous quarter","A","Annual","2022","2022","GRWH","Growth rate","0","Units",,,2.42,,
"NZL","New Zealand","RGDP","GDP per capita, growth rate compared to previous quarter","A","Annual","2008","2008","GRWH","Growth rate","0","Units",,,-1.24,,
"NZL","New Zealand","RGDP","GDP per capita, growth rate compared to previous quarter","A","Annual","2009","2009","GRWH","Growth rate","0","Units",,,-0.62,,
"NZL","New Zealand","RGDP","GDP per capita, growth rate compared to previous quarter","A","Annual","2010","2010","GRWH","Growth rate","0","Units",,,0.95,,
"NZL","New Zealand","RGDP","GDP per capita, growth rate compared to previous quarter","A","Annual","2011","2011","GRWH","Growth rate","0","Units",,,1,,
"NZL","New Zealand","RGDP","GDP per capita, growth rate compared to previous quarter","A","Annual","2012","2012","GRWH","Growth rate","0","Units",,,2.08,,
"NZL","New Zealand","RGDP","GDP per capita, growth rate compared to previous quarter","A","Annual","2013","2013","GRWH","Growth rate","0","Units",,,1.37,,
"NZL","New Zealand","RGDP","GDP per capita, growth rate compared to previous quarter","A","Annual","2014","2014","GRWH","Growth rate","0","Units",,,1.64,,
"NZL","New Zealand","RGDP","GDP per capita, growth rate compared to previous quarter","A","Annual","2015","2015","GRWH","Growth rate","0","Units",,,2.01,,
"NZL","New Zealand","RGDP","GDP per capita, growth rate compared to previous quarter","A","Annual","2016","2016","GRWH","Growth rate","0","Units",,,1.84,,
"NZL","New Zealand","RGDP","GDP per capita, growth rate compared to previous quarter","A","Annual","2017","2017","GRWH","Growth rate","0","Units",,,1.92,,
"NZL","New Zealand","RGDP","GDP per capita, growth rate compared to previous quarter","A","Annual","2018","2018","GRWH","Growth rate","0","Units",,,2.31,,
"NZL","New Zealand","RGDP","GDP per capita, growth rate compared to previous quarter","A","Annual","2019","2019","GRWH","Growth rate","0","Units",,,1.46,,
"NZL","New Zealand","RGDP","GDP per capita, growth rate compared to previous quarter","A","Annual","2020","2020","GRWH","Growth rate","0","Units",,,-3.06,,
"NZL","New Zealand","RGDP","GDP per capita, growth rate compared to previous quarter","A","Annual","2021","2021","GRWH","Growth rate","0","Units",,,5.55,,
"NZL","New Zealand","RGDP","GDP per capita, growth rate compared to previous quarter","A","Annual","2022","2022","GRWH","Growth rate","0","Units",,,2,,
"FRA","France","HHFC_INDEX","Real household final consumption expenditure per capita index","A","Annual","2007","2007","IDX","Index","0","Units",,,100,,
"FRA","France","HHFC_INDEX","Real household final consumption expenditure per capita index","A","Annual","2008","2008","IDX","Index","0","Units",,,99.96,,
"FRA","France","HHFC_INDEX","Real household final consumption expenditure per capita index","A","Annual","2009","2009","IDX","Index","0","Units",,,99.76,,
"FRA","France","HHFC_INDEX","Real household final consumption expenditure per capita index","A","Annual","2010","2010","IDX","Index","0","Units",,,101.14,,
"FRA","France","HHFC_INDEX","Real household final consumption expenditure per capita index","A","Annual","2011","2011","IDX","Index","0","Units",,,101.26,,
"FRA","France","HHFC_INDEX","Real household final consumption expenditure per capita index","A","Annual","2012","2012","IDX","Index","0","Units",,,100.34,,
"FRA","France","HHFC_INDEX","Real household final consumption expenditure per capita index","A","Annual","2013","2013","IDX","Index","0","Units",,,100.33,,
"FRA","France","HHFC_INDEX","Real household final consumption expenditure per capita index","A","Annual","2014","2014","IDX","Index","0","Units",,,100.67,,
"FRA","France","HHFC_INDEX","Real household final consumption expenditure per capita index","A","Annual","2015","2015","IDX","Index","0","Units",,,101.74,,
"FRA","France","HHFC_INDEX","Real household final consumption expenditure per capita index","A","Annual","2016","2016","IDX","Index","0","Units",,,103.17,,
"FRA","France","HHFC_INDEX","Real household final consumption expenditure per capita index","A","Annual","2017","2017","IDX","Index","0","Units",,,104.25,,
"FRA","France","HHFC_INDEX","Real household final consumption expenditure per capita index","A","Annual","2018","2018","IDX","Index","0","Units",,,104.75,,
"FRA","France","HHFC_INDEX","Real household final consumption expenditure per capita index","A","Annual","2019","2019","IDX","Index","0","Units",,,106.12,,
"FRA","France","HHFC_INDEX","Real household final consumption expenditure per capita index","A","Annual","2020","2020","IDX","Index","0","Units",,,98.74,,
"FRA","France","HHFC_INDEX","Real household final consumption expenditure per capita index","A","Annual","2021","2021","IDX","Index","0","Units",,,103.46,,
"FRA","France","HHFC_INDEX","Real household final consumption expenditure per capita index","A","Annual","2022","2022","IDX","Index","0","Units",,,105.48,,
"LUX","Luxembourg","HHFINCON","Real household final consumption expenditure per capita, growth rate compared to previous quarter","A","Annual","2008","2008","GRWH","Growth rate","0","Units",,,0.59,,
"LUX","Luxembourg","HHFINCON","Real household final consumption expenditure per capita, growth rate compared to previous quarter","A","Annual","2009","2009","GRWH","Growth rate","0","Units",,,0.47,,
"LUX","Luxembourg","HHFINCON","Real household final consumption expenditure per capita, growth rate compared to previous quarter","A","Annual","2010","2010","GRWH","Growth rate","0","Units",,,1.42,,
"LUX","Luxembourg","HHFINCON","Real household final consumption expenditure per capita, growth rate compared to previous quarter","A","Annual","2011","2011","GRWH","Growth rate","0","Units",,,-0.68,,
"LUX","Luxembourg","HHFINCON","Real household final consumption expenditure per capita, growth rate compared to previous quarter","A","Annual","2012","2012","GRWH","Growth rate","0","Units",,,0.1,,
"LUX","Luxembourg","HHFINCON","Real household final consumption expenditure per capita, growth rate compared to previous quarter","A","Annual","2013","2013","GRWH","Growth rate","0","Units",,,-1.79,,
